,0,1
715,60.0,-4846.292790055275
716,60.0,-4833.248966217041
717,60.0,-4877.5218251645565
718,60.0,-4898.404506772757
719,60.0,-4950.505826801062
720,61.0,-8045.954570353031
721,61.0,-7538.606506615877
722,61.0,-35410.36347305775
723,61.0,-35344.6678314209
724,61.0,-21183.37668043375
725,61.0,-35293.41423860192
726,61.0,-35278.43402391672
727,61.0,-35277.12167865038
728,61.0,-35315.8330616951
729,61.0,-21319.81341984868
730,61.0,-35289.3313280344
731,61.0,-21429.584812641144
732,62.0,-9406.670759350061
733,62.0,-8874.735750585794
734,62.0,-8837.905674755573
735,62.0,-8839.61873281002
736,62.0,-8831.336182236671
737,62.0,-8803.231977850199
738,62.0,-8824.6393455863
739,62.0,-8848.579217970371
740,62.0,-8877.844490736723
741,62.0,-8877.28293004632
742,62.0,-8910.677768468857
743,62.0,-8882.23344746232
744,63.0,-8390.67922013998
745,63.0,-7979.317292153835
746,63.0,-7954.094001978636
747,63.0,-7936.2883286476135
748,63.0,-7985.399392426014
749,63.0,-22160.650425076485
750,63.0,-7914.104929894209
751,63.0,-22160.15284743905
752,63.0,-7937.3209728598595
753,63.0,-7944.047591865063
754,63.0,-22176.498400390148
755,63.0,-7946.944141119719
756,64.0,-23741.85455623269
757,64.0,-23285.71643564105
758,64.0,-23221.772857785225
759,64.0,-9548.50914055109
760,64.0,-23177.293959587812
761,64.0,-9420.560233980417
762,64.0,-9440.34720236063
763,64.0,-23525.57002145052
764,64.0,-37241.03319776058
765,64.0,-23549.913661807775
766,64.0,-23545.898140102625
767,64.0,-23529.241050064564
768,65.0,-10141.804003745317
769,65.0,-9824.477397978306
770,65.0,-9794.248749047518
771,65.0,-9803.412133932114
772,65.0,-9801.0536621809
773,65.0,-9842.36048567295
774,65.0,-9847.137811511755
775,65.0,-9864.2716370821
776,65.0,-9856.132636994123
777,65.0,-9864.820779591799
778,65.0,-9862.348479807377
779,65.0,-9886.740914613008
780,66.0,-18586.156860351562
781,66.0,-18466.028977394104
782,66.0,-18475.116058945656
783,66.0,-18421.49809232354
784,66.0,-18406.62575608492
785,66.0,-18366.09389653802
786,66.0,-18344.782175779343
787,66.0,-18372.83930695057
788,66.0,-18341.759283453226
789,66.0,-18363.914095818996
790,66.0,-18331.140373557806
791,66.0,-18360.911714196205
792,67.0,-4919.471979916096
793,67.0,-4828.089858174324
794,67.0,-4816.01318436861
795,67.0,-4854.829290688038
796,67.0,-4837.071779549122
797,67.0,-4841.252223134041
798,67.0,-4807.386927485466
799,67.0,-4808.128111243248
800,67.0,-4784.30168735981
801,67.0,-4840.193792164326
802,67.0,-4832.77137863636
803,67.0,-4816.136259317398
804,68.0,-5461.554079592228
805,68.0,-5377.568921685219
806,68.0,-5351.328634858131
807,68.0,-5339.978908538818
808,68.0,-5320.0778242349625
809,68.0,-5324.808522105217
810,68.0,-5328.419987797737
811,68.0,-5312.619130253792
812,68.0,-5360.837698817253
813,68.0,-5390.427648961544
814,68.0,-5345.934640109539
815,68.0,-5369.941096544266
816,69.0,-7272.467304855585
817,69.0,-6999.413462817669
818,69.0,-7005.756673902273
819,69.0,-7012.343896269798
820,69.0,-6993.787631779909
821,69.0,-6993.15292724967
822,69.0,-7022.954786211252
823,69.0,-20641.680415451527
824,69.0,-6980.737855672836
825,69.0,-6992.088518083096
826,69.0,-6978.265234470367
827,69.0,-6946.720215022564
828,70.0,-4373.483534395695
829,70.0,-4204.429971814156
830,70.0,-4171.527603507042
831,70.0,-4187.097984194756
832,70.0,-4200.5127539634705
833,70.0,-4217.442070484161
834,70.0,-4179.63775241375
835,70.0,-4220.772201061249
836,70.0,-4206.108657360077
837,70.0,-4191.31541633606
838,70.0,-4201.059264779091
839,70.0,-4169.940942764282
840,71.0,-6572.006397485733
841,71.0,-19958.62799796462
842,71.0,-19992.293970167637
843,71.0,-20028.85112810135
844,71.0,-20027.766037613153
845,71.0,-19991.094424903393
846,71.0,-34202.070066154
847,71.0,-34206.90072607994
848,71.0,-34168.61570250988
849,71.0,-34172.21640330553
850,71.0,-34126.71944659948
851,71.0,-34120.22662740946
852,72.0,-9925.177453994751
853,72.0,-9364.78345656395
854,72.0,-9365.162757575512
855,72.0,-9350.811182498932
856,72.0,-9367.763190507889
857,72.0,-9365.298625767231
858,72.0,-9354.236004889011
859,72.0,-9399.288977622986
860,72.0,-9357.322758972645
861,72.0,-9340.909300982952
862,72.0,-9306.6606336236
863,72.0,-9241.986033260822
864,73.0,-10840.711036115885
865,73.0,-24575.38375172019
866,73.0,-24535.309141010046
867,73.0,-24519.524285823107
868,73.0,-24513.8012214303
869,73.0,-38324.70259618759
870,73.0,-24494.14107698202
871,73.0,-24441.95627602935
872,73.0,-38290.85001599789
873,73.0,-24474.73652499914
874,73.0,-24489.921274513006
875,73.0,-24480.767800837755
876,74.0,-6877.617654681206
877,74.0,-6742.589044451714
878,74.0,-6654.539288461208
879,74.0,-6632.476412087679
880,74.0,-6614.072754114866
881,74.0,-6610.037227153778
882,74.0,-6572.7778579592705
883,74.0,-6558.841329693794
884,74.0,-6581.415439128876
885,74.0,-6560.954438328743
886,74.0,-20698.05795621872
887,74.0,-20706.817098081112
888,75.0,-21507.8188097775
889,75.0,-35222.430100262165
890,75.0,-35271.81296122074
891,75.0,-35336.80415061116
892,75.0,-35356.71345424652
893,75.0,-35336.24618721008
894,75.0,-35350.274514079094
895,75.0,-35328.98959544301
896,75.0,-35324.551742345095
897,75.0,-35384.24413707852
898,75.0,-35381.99629199505
899,75.0,-35456.91693601012
900,76.0,-9848.546450972557
901,76.0,-9708.206793755293
902,76.0,-9668.296817332506
903,76.0,-9690.151319593191
904,76.0,-9645.784725487232
905,76.0,-9700.599044501781
906,76.0,-9681.419604063034
907,76.0,-9744.834121406078
908,76.0,-9810.350855827332
909,76.0,-9786.539640069008
910,76.0,-9764.330502390862
911,76.0,-9742.695539832115
912,77.0,-7781.366437911987
913,77.0,-7656.483015060425
914,77.0,-7624.620029568672
915,77.0,-7628.442313313484
916,77.0,-7607.104385733604
917,77.0,-7617.170335292816
918,77.0,-7591.215139567852
919,77.0,-7611.294644415379
920,77.0,-7595.664418280125
921,77.0,-7623.469007849693
922,77.0,-7572.987395167351
923,77.0,-7610.397371292114
924,78.0,-6241.05076366663
925,78.0,-34042.6797760725
926,78.0,-33999.15123653412
927,78.0,-33997.633184313774
